t,field,value,color,status,reason,raw
640.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=40.0, grade_display=0.0}"
640.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
641.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
641.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
641.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
641.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
641.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=41.0, grade_display=0.0}"
641.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
642.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
642.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
642.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
642.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
642.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=42.0, grade_display=0.0}"
642.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
643.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
643.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
643.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
643.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
643.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=43.0, grade_display=0.0}"
643.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
644.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
644.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
644.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
644.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
644.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=44.0, grade_display=0.0}"
644.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
645.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
645.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
645.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
645.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
645.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=45.0, grade_display=0.0}"
645.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
646.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
646.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
646.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
646.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
646.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=46.0, grade_display=0.0}"
646.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
647.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
647.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
647.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
647.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
647.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=47.0, grade_display=0.0}"
647.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
648.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
648.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
648.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
648.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
648.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=48.0, grade_display=0.0}"
648.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
649.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
649.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
649.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
649.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
649.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=49.0, grade_display=0.0}"
649.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
650.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
650.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
650.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
650.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
650.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=50.0, grade_display=0.0}"
650.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
651.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
651.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
651.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
651.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
651.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=51.0, grade_display=0.0}"
651.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
652.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
652.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
652.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
652.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
652.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=52.0, grade_display=0.0}"
652.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
653.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
653.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
653.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
653.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
653.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=53.0, grade_display=0.0}"
653.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
654.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
654.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
654.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
654.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
654.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=54.0, grade_display=0.0}"
654.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
655.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
655.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
655.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
655.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
655.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=55.0, grade_display=0.0}"
655.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
656.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
656.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
656.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
656.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
656.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=56.0, grade_display=0.0}"
656.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
657.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
657.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
657.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
657.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
657.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=57.0, grade_display=0.0}"
657.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
658.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
658.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
658.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
658.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
658.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=58.0, grade_display=0.0}"
658.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
659.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
659.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
659.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
659.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
659.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=59.0, grade_display=0.0}"
659.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
660.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
660.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
660.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
660.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
660.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=60.0, grade_display=0.0}"
660.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
661.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
661.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
661.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
661.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
661.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=61.0, grade_display=0.0}"
661.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
662.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
662.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
662.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
662.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
662.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=62.0, grade_display=0.0}"
662.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
663.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
663.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
663.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
663.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
663.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=63.0, grade_display=0.0}"
663.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
664.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
664.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
664.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
664.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
664.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=64.0, grade_display=0.0}"
664.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
665.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
665.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
665.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
665.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
665.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=65.0, grade_display=0.0}"
665.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
666.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
666.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
666.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
666.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
666.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=66.0, grade_display=0.0}"
666.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
667.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
667.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
667.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
667.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
667.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=67.0, grade_display=0.0}"
667.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
668.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
668.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
668.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
668.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
668.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=68.0, grade_display=0.0}"
668.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
669.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
669.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
669.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
669.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
669.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=69.0, grade_display=0.0}"
669.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
670.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
670.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
670.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
670.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
670.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=70.0, grade_display=0.0}"
670.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
671.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
671.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
671.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
671.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
671.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=71.0, grade_display=0.0}"
671.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
672.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
672.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
672.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
672.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
672.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=72.0, grade_display=0.0}"
672.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
673.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
673.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
673.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
673.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
673.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=73.0, grade_display=0.0}"
673.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
674.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
674.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
674.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
674.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
674.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=74.0, grade_display=0.0}"
674.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
675.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
675.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
675.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
675.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
675.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=75.0, grade_display=0.0}"
675.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
676.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
676.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
676.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
676.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
676.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=76.0, grade_display=0.0}"
676.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
677.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
677.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
677.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
677.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
677.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=77.0, grade_display=0.0}"
677.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
678.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
678.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
678.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
678.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
678.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=78.0, grade_display=0.0}"
678.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
679.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
679.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
679.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
679.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
679.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=79.0, grade_display=0.0}"
679.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
680.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
680.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
680.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
680.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
680.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=80.0, grade_display=0.0}"
680.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
681.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
681.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
681.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
681.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
681.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=81.0, grade_display=0.0}"
681.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
682.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
682.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
682.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
682.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
682.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=82.0, grade_display=0.0}"
682.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
683.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
683.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
683.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
683.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
683.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=83.0, grade_display=0.0}"
683.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
684.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
684.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
684.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
684.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
684.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=84.0, grade_display=0.0}"
684.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
685.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
685.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
685.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
685.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
685.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=85.0, grade_display=0.0}"
685.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
686.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
686.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
686.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
686.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
686.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=86.0, grade_display=0.0}"
686.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
687.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
687.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
687.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
687.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
687.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=87.0, grade_display=0.0}"
687.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
688.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
688.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
688.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
688.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
688.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=88.0, grade_display=0.0}"
688.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
689.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
689.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
689.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
689.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
689.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=89.0, grade_display=0.0}"
689.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
690.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
690.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
690.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
690.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
690.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=90.0, grade_display=0.0}"
690.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
691.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
691.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
691.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
691.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
691.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=91.0, grade_display=0.0}"
691.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
692.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
692.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
692.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
692.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
692.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=92.0, grade_display=0.0}"
692.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
693.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
693.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
693.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
693.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
693.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=93.0, grade_display=0.0}"
693.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
694.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
694.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
694.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
694.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
694.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=94.0, grade_display=0.0}"
694.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
695.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
695.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
695.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
695.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
695.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=95.0, grade_display=0.0}"
695.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
696.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
696.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
696.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
696.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
696.0,GRADE,0.0,GRAY,STALE,grade_stale,"{age_s=96.0, grade_display=0.0}"
696.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
697.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.03999999999979, age_s=0.0}"
