t,field,value,color,status,reason,raw
122.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
122.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
122.0,HR,81,NEUTRAL,OK,hr_present,{age_s=0.0}
122.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
122.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
122.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
123.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
123.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
123.0,HR,82,NEUTRAL,OK,hr_present,{age_s=0.0}
123.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
123.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
123.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
124.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
124.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
124.0,HR,83,NEUTRAL,OK,hr_present,{age_s=0.0}
124.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
124.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
124.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
125.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
125.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
125.0,HR,84,NEUTRAL,OK,hr_present,{age_s=0.0}
125.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
125.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
125.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
126.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
126.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
126.0,HR,85,NEUTRAL,OK,hr_present,{age_s=0.0}
126.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
126.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
126.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
127.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
127.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
127.0,HR,86,NEUTRAL,OK,hr_present,{age_s=0.0}
127.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
127.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
127.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
128.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
128.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
128.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
128.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
128.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
128.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
129.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
129.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
129.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
129.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
129.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
129.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
130.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
130.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
130.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
130.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
130.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
130.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
131.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
131.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
131.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
131.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
131.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
131.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
132.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
132.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
132.0,HR,80,NEUTRAL,OK,hr_present,{age_s=0.0}
132.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
132.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
132.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
133.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
133.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
133.0,HR,81,NEUTRAL,OK,hr_present,{age_s=0.0}
133.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
133.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
133.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
134.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
134.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
134.0,HR,82,NEUTRAL,OK,hr_present,{age_s=0.0}
134.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
134.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
134.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
135.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
135.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
135.0,HR,82,NEUTRAL,OK,hr_present,{age_s=1.0}
135.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
135.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
135.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
136.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
136.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
136.0,HR,84,NEUTRAL,OK,hr_present,{age_s=0.0}
136.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
136.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
136.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
137.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
137.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
137.0,HR,85,NEUTRAL,OK,hr_present,{age_s=0.0}
137.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
137.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
137.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
138.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
138.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
138.0,HR,86,NEUTRAL,OK,hr_present,{age_s=0.0}
138.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
138.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
138.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
139.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
139.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
139.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
139.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
139.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
139.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
140.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
140.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
140.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
140.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
140.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
140.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
141.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
141.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
141.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
141.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
141.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
141.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
142.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
142.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
142.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
142.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
142.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
142.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
143.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
143.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
143.0,HR,80,NEUTRAL,OK,hr_present,{age_s=0.0}
143.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
143.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
143.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
144.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
144.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
144.0,HR,81,NEUTRAL,OK,hr_present,{age_s=0.0}
144.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
144.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
144.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
145.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
145.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
145.0,HR,82,NEUTRAL,OK,hr_present,{age_s=0.0}
145.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
145.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
145.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
146.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
146.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
146.0,HR,83,NEUTRAL,OK,hr_present,{age_s=0.0}
146.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
146.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
146.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
147.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
147.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
147.0,HR,84,NEUTRAL,OK,hr_present,{age_s=0.0}
147.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
147.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
147.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
148.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
148.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
148.0,HR,85,NEUTRAL,OK,hr_present,{age_s=0.0}
148.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
148.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
148.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
149.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
149.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
149.0,HR,86,NEUTRAL,OK,hr_present,{age_s=0.0}
149.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
149.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
149.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
150.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
150.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
150.0,HR,86,NEUTRAL,OK,hr_present,{age_s=1.0}
150.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
150.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
150.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
151.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
151.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
151.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
151.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
151.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
151.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
152.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
152.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
152.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
152.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
152.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
152.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
153.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
153.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
153.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
153.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
153.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
153.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
154.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
154.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
154.0,HR,80,NEUTRAL,OK,hr_present,{age_s=0.0}
154.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
154.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
154.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
155.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
155.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
155.0,HR,81,NEUTRAL,OK,hr_present,{age_s=0.0}
155.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
155.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
155.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
156.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
156.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
156.0,HR,82,NEUTRAL,OK,hr_present,{age_s=0.0}
156.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
156.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
156.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
157.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
157.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
157.0,HR,83,NEUTRAL,OK,hr_present,{age_s=0.0}
157.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
157.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
157.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
158.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
158.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
158.0,HR,84,NEUTRAL,OK,hr_present,{age_s=0.0}
158.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
158.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
158.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
159.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
159.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
159.0,HR,85,NEUTRAL,OK,hr_present,{age_s=0.0}
159.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
159.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
159.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
160.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
160.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
160.0,HR,86,NEUTRAL,OK,hr_present,{age_s=0.0}
160.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
160.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
160.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
161.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
161.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
161.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
161.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
161.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
161.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
162.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
162.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
162.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
162.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
162.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
162.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
163.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
163.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
163.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
163.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
163.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
163.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
164.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
164.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
164.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
164.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
164.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
164.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
165.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
165.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
165.0,HR,90,NEUTRAL,OK,hr_present,{age_s=1.0}
165.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
165.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
165.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
166.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
166.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
166.0,HR,81,NEUTRAL,OK,hr_present,{age_s=0.0}
166.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
166.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
166.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
167.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
167.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
167.0,HR,82,NEUTRAL,OK,hr_present,{age_s=0.0}
167.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
167.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
167.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
168.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
168.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
168.0,HR,83,NEUTRAL,OK,hr_present,{age_s=0.0}
168.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
168.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
168.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
169.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
169.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
169.0,HR,84,NEUTRAL,OK,hr_present,{age_s=0.0}
169.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
169.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
169.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
170.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
170.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
170.0,HR,85,NEUTRAL,OK,hr_present,{age_s=0.0}
170.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
170.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
170.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
171.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
171.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
171.0,HR,86,NEUTRAL,OK,hr_present,{age_s=0.0}
171.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
171.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
171.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
172.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
172.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
172.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
172.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
172.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
172.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
173.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
173.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
173.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
173.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
173.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
173.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
174.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
174.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
174.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
174.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
174.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
174.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
175.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
175.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
175.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
175.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
175.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
175.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
176.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
176.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
176.0,HR,80,NEUTRAL,OK,hr_present,{age_s=0.0}
176.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
176.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
176.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
177.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
177.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
177.0,HR,81,NEUTRAL,OK,hr_present,{age_s=0.0}
177.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
177.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
177.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
178.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
178.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
178.0,HR,82,NEUTRAL,OK,hr_present,{age_s=0.0}
178.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
178.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
178.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
179.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
179.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
179.0,HR,83,NEUTRAL,OK,hr_present,{age_s=0.0}
179.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
179.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
179.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
180.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
180.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
180.0,HR,83,NEUTRAL,OK,hr_present,{age_s=1.0}
180.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
180.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
180.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
181.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
181.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
181.0,HR,85,NEUTRAL,OK,hr_present,{age_s=0.0}
181.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
181.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
181.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
182.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
182.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
182.0,HR,86,NEUTRAL,OK,hr_present,{age_s=0.0}
182.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
182.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
182.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
